,Time (s),trial_num,rt,firing_rate
1,1194.6961848241535,300,0.20566972296205677,1.0909090909090908
2,1194.7361848241535,300,0.20566972296205677,1.2727272727272727
3,1194.7761848241535,300,0.20566972296205677,2.1818181818181817
4,1194.8161848241534,300,0.20566972296205677,2.1818181818181817
5,1194.8561848241534,300,0.20566972296205677,0.2727272727272727
0,1206.088717899137,303,0.7861366479787648,0.9090909090909091
1,1206.128717899137,303,0.7861366479787648,0.7272727272727273
2,1206.168717899137,303,0.7861366479787648,1.5454545454545454
3,1206.208717899137,303,0.7861366479787648,0.9090909090909091
4,1206.2487178991369,303,0.7861366479787648,1.0909090909090908
5,1206.2887178991368,303,0.7861366479787648,0.9090909090909091
6,1206.3287178991368,303,0.7861366479787648,1.1818181818181819
7,1206.3687178991368,303,0.7861366479787648,1.2727272727272727
8,1206.4087178991367,303,0.7861366479787648,0.9090909090909091
9,1206.4487178991367,303,0.7861366479787648,1.2727272727272727
10,1206.4887178991366,303,0.7861366479787648,2.0
11,1206.5287178991366,303,0.7861366479787648,1.0909090909090908
12,1206.5687178991366,303,0.7861366479787648,3.090909090909091
13,1206.6087178991365,303,0.7861366479787648,2.4545454545454546
14,1206.6487178991365,303,0.7861366479787648,3.3636363636363638
15,1206.6887178991365,303,0.7861366479787648,4.2727272727272725
16,1206.7287178991364,303,0.7861366479787648,2.4545454545454546
17,1206.7687178991364,303,0.7861366479787648,3.4545454545454546
18,1206.8087178991364,303,0.7861366479787648,2.6363636363636362
19,1206.8487178991363,303,0.7861366479787648,1.7272727272727273
0,1256.7017070356503,317,0.23714751146530944,1.1818181818181819
1,1256.7417070356503,317,0.23714751146530944,1.0909090909090908
2,1256.7817070356502,317,0.23714751146530944,2.1818181818181817
3,1256.8217070356502,317,0.23714751146530944,1.3636363636363635
4,1256.8617070356502,317,0.23714751146530944,1.8181818181818181
5,1256.9017070356501,317,0.23714751146530944,1.9090909090909092
0,1295.7833619471328,327,0.3184925999828465,1.2727272727272727
1,1295.8233619471328,327,0.3184925999828465,2.090909090909091
2,1295.8633619471327,327,0.3184925999828465,3.6363636363636362
3,1295.9033619471327,327,0.3184925999828465,2.090909090909091
4,1295.9433619471326,327,0.3184925999828465,1.9090909090909092
5,1295.9833619471326,327,0.3184925999828465,3.4545454545454546
6,1296.0233619471326,327,0.3184925999828465,2.5454545454545454
7,1296.0633619471325,327,0.3184925999828465,3.3636363636363638
