ccf_ap	ccf_dv	ccf_lr	allen_ontology
5155.6	3599.4	3802.3	CP
5136	3599.4	3827.5	CP
5150.6	3580.4	3818.6	CP
5130.9	3580.4	3843.9	CP
5165.2	3561.3	3809.7	CP
5145.5	3561.3	3835	CP
5160.1	3542.2	3826	CP
5140.4	3542.2	3851.3	CP
5174.7	3523.2	3817.1	CP
5155	3523.2	3842.4	CP
5169.6	3504.1	3833.5	CP
5150	3504.1	3858.7	CP
5184.2	3485	3824.5	CP
5164.6	3485	3849.8	CP
5179.1	3465.9	3840.9	CP
5159.5	3465.9	3866.1	CP
5193.7	3446.9	3832	CP
5174.1	3446.9	3857.2	CP
5188.7	3427.8	3848.3	CP
5169	3427.8	3873.5	CP
5203.3	3408.7	3839.4	CP
5183.6	3408.7	3864.6	CP
5198.2	3389.7	3855.7	CP
5178.5	3389.7	3880.9	CP
5212.8	3370.6	3846.8	CP
5207.7	3351.5	3863.1	CP
5188.1	3351.5	3888.4	CP
5222.3	3332.5	3854.2	CP
5202.7	3332.5	3879.4	CP
5217.2	3313.4	3870.5	CP
5197.6	3313.4	3895.8	CP
5231.8	3294.3	3861.6	CP
5212.2	3294.3	3886.9	CP
5226.8	3275.3	3877.9	CP
5207.1	3275.3	3903.2	CP
5241.4	3256.2	3869	CP
5221.7	3256.2	3894.3	CP
5236.3	3237.1	3885.4	CP
5216.6	3237.1	3910.6	CP
5250.9	3218.1	3876.4	CP
5231.2	3218.1	3901.7	CP
5245.8	3199	3892.8	CP
5226.2	3199	3918	CP
5260.4	3179.9	3883.9	CP
5240.7	3179.9	3909.1	CP
5255.3	3160.9	3900.2	CP
5235.7	3160.9	3925.4	CP
5269.9	3141.8	3891.3	CP
5250.3	3141.8	3916.5	CP
5264.9	3122.7	3907.6	CP
5245.2	3122.7	3932.9	CP
5279.5	3103.7	3898.7	CP
5259.8	3103.7	3923.9	CP
5274.4	3084.6	3915	CP
5254.7	3084.6	3940.3	CP
5289	3065.5	3906.1	CP
5269.3	3065.5	3931.4	CP
5283.9	3046.5	3922.4	CP
5264.3	3046.5	3947.7	CP
5298.5	3027.4	3913.5	CP
5278.8	3027.4	3938.8	CP
5273.8	3008.3	3955.1	CP
5308	2989.3	3920.9	CP
5288.4	2989.3	3946.2	CP
5303	2970.2	3937.3	CP
5283.3	2970.2	3962.5	CP
5317.6	2951.1	3928.3	CP
5297.9	2951.1	3953.6	CP
5312.5	2932.1	3944.7	CP
5292.8	2932.1	3969.9	CP
5327.1	2913	3935.8	CP
5307.4	2913	3961	CP
5322	2893.9	3952.1	CP
5302.4	2893.9	3977.3	CP
5336.6	2874.9	3943.2	CP
5316.9	2874.9	3968.4	CP
5331.5	2855.8	3959.5	CP
5311.9	2855.8	3984.8	CP
5346.1	2836.7	3950.6	CP
5326.5	2836.7	3975.8	CP
5341.1	2817.7	3966.9	CP
5321.4	2817.7	3992.2	CP
5355.7	2798.6	3958	CP
5336	2798.6	3983.3	CP
5350.6	2779.5	3974.3	CP
5330.9	2779.5	3999.6	CP
5365.2	2760.4	3965.4	CP
5345.5	2760.4	3990.7	CP
5360.1	2741.4	3981.8	CP
5340.5	2741.4	4007	CP
5374.7	2722.3	3972.8	CP
5355	2722.3	3998.1	CP
5369.6	2703.2	3989.2	CP
5350	2703.2	4014.4	CP
5384.2	2684.2	3980.3	CP
5364.6	2684.2	4005.5	CP
5379.2	2665.1	3996.6	CP
5359.5	2665.1	4021.8	CP
5393.8	2646	3987.7	CP
5388.7	2627	4004	CP
5369	2627	4029.3	CP
5403.3	2607.9	3995.1	CP
5383.6	2607.9	4020.3	CP
5398.2	2588.8	4011.4	CP
5378.6	2588.8	4036.7	CP
5412.8	2569.8	4002.5	CP
5393.1	2569.8	4027.7	CP
5407.7	2550.7	4018.8	CP
5388.1	2550.7	4044.1	CP
5422.3	2531.6	4009.9	CP
5402.7	2531.6	4035.2	CP
5417.3	2512.6	4026.2	CP
5397.6	2512.6	4051.5	CP
5431.8	2493.5	4017.3	CP
5412.2	2493.5	4042.6	CP
5426.8	2474.4	4033.7	CP
5407.1	2474.4	4058.9	CP
5441.4	2455.4	4024.7	CP
5421.7	2455.4	4050	CP
5436.3	2436.3	4041.1	CP
5416.6	2436.3	4066.3	CP
5450.9	2417.2	4032.2	CP
5431.2	2417.2	4057.4	CP
5445.8	2398.2	4048.5	CP
5426.2	2398.2	4073.7	CP
5460.4	2379.1	4039.6	CP
5440.8	2379.1	4064.8	CP
5455.4	2360	4055.9	CP
5435.7	2360	4081.2	CP
5469.9	2341	4047	CP
5450.3	2341	4072.2	CP
5464.9	2321.9	4063.3	CP
5445.2	2321.9	4088.6	CP
5479.5	2302.8	4054.4	CP
5459.8	2302.8	4079.7	CP
5454.7	2283.8	4096	CP
5489	2264.7	4061.8	CP
5469.3	2264.7	4087.1	CP
5483.9	2245.6	4078.2	CP
5464.3	2245.6	4103.4	CP
5498.5	2226.6	4069.2	CP
5478.9	2226.6	4094.5	CP
5493.5	2207.5	4085.6	CP
5473.8	2207.5	4110.8	CP
5508	2188.4	4076.7	CP
5488.4	2188.4	4101.9	CP
5503	2169.4	4093	CP
5483.3	2169.4	4118.2	CP
5517.6	2150.3	4084.1	CP
5497.9	2150.3	4109.3	CP
5512.5	2131.2	4100.4	CP
5492.8	2131.2	4125.6	CP
5527.1	2112.1	4091.5	CP
5507.4	2112.1	4116.7	CP
5522	2093.1	4107.8	CP
5502.4	2093.1	4133.1	MOp
5536.6	2074	4098.9	MOp
5517	2074	4124.1	MOp
5531.6	2054.9	4115.2	MOp
5511.9	2054.9	4140.5	MOp
5546.1	2035.9	4106.3	MOp
5526.5	2035.9	4131.6	MOp
5541.1	2016.8	4122.6	MOp
5521.4	2016.8	4147.9	MOp
5555.7	1997.7	4113.7	MOp
5536	1997.7	4139	MOp
5550.6	1978.7	4130.1	MOp
5530.9	1978.7	4155.3	MOp
5565.2	1959.6	4121.1	MOp
5545.5	1959.6	4146.4	MOp
5560.1	1940.5	4137.5	MOp
5540.5	1940.5	4162.7	MOp
5574.7	1921.5	4128.6	MOp
5569.7	1902.4	4144.9	MOp
5550	1902.4	4170.1	MOp
5584.2	1883.3	4136	MOp
5564.6	1883.3	4161.2	MOp
5579.2	1864.3	4152.3	MOp
5559.5	1864.3	4177.6	MOp
5593.8	1845.2	4143.4	MOp
5574.1	1845.2	4168.6	MOp
5588.7	1826.1	4159.7	MOp
5569	1826.1	4185	MOp
5603.3	1807.1	4150.8	MOp
5583.6	1807.1	4176.1	MOp
5598.2	1788	4167.1	MOp
5578.6	1788	4192.4	MOp
5612.8	1768.9	4158.2	MOp
5593.2	1768.9	4183.5	MOp
5607.7	1749.9	4174.5	MOp
5588.1	1749.9	4199.8	MOp
5622.3	1730.8	4165.6	MOp
5602.7	1730.8	4190.9	MOp
5617.3	1711.7	4182	MOp
5597.6	1711.7	4207.2	MOp
5631.9	1692.7	4173	MOp
5612.2	1692.7	4198.3	MOp
5626.8	1673.6	4189.4	MOp
5607.1	1673.6	4214.6	MOp
5641.4	1654.5	4180.5	MOp
5621.7	1654.5	4205.7	MOp
5636.3	1635.5	4196.8	MOp
5616.7	1635.5	4222	MOp
5650.9	1616.4	4187.9	MOp
5631.3	1616.4	4213.1	MOp
5645.8	1597.3	4204.2	MOp
5626.2	1597.3	4229.5	MOp
5660.4	1578.3	4195.3	MOp
5640.8	1578.3	4220.5	MOp
5635.7	1559.2	4236.9	MOp
5670	1540.1	4202.7	MOp
5650.3	1540.1	4228	MOp
5664.9	1521.1	4219	MOp
5645.2	1521.1	4244.3	MOp
5679.5	1502	4210.1	MOp
5659.8	1502	4235.4	MOp
5674.4	1482.9	4226.5	MOp
5654.8	1482.9	4251.7	MOp
5689	1463.8	4217.5	MOp
5669.4	1463.8	4242.8	MOp
5683.9	1444.8	4233.9	MOp
5664.3	1444.8	4259.1	MOp
5698.5	1425.7	4225	MOp
5678.9	1425.7	4250.2	MOp
5693.5	1406.6	4241.3	MOp
5673.8	1406.6	4266.5	MOp
5708.1	1387.6	4232.4	MOp
5688.4	1387.6	4257.6	MOp
5703	1368.5	4248.7	MOp
5683.3	1368.5	4274	MOp
5717.6	1349.4	4239.8	MOp
5697.9	1349.4	4265	MOp
5712.5	1330.4	4256.1	MOp
5692.9	1330.4	4281.4	MOp
5727.1	1311.3	4247.2	MOp
5707.5	1311.3	4272.4	MOp
5722	1292.2	4263.5	MOp
5702.4	1292.2	4288.8	MOp
5736.6	1273.2	4254.6	MOp
5717	1273.2	4279.9	MOp
5731.6	1254.1	4270.9	MOp
5711.9	1254.1	4296.2	MOp
5746.2	1235	4262	MOp
5726.5	1235	4287.3	MOp
5741.1	1216	4278.4	MOp
5721.4	1216	4303.6	MOp
5755.7	1196.9	4269.4	MOp
5750.6	1177.8	4285.8	MOp
5731	1177.8	4311	MOp
5765.2	1158.8	4276.9	MOp
5745.5	1158.8	4302.1	MOp
5760.1	1139.7	4293.2	MOp
5740.5	1139.7	4318.4	MOp
5774.7	1120.6	4284.3	MOp
5755.1	1120.6	4309.5	MOp
5769.7	1101.6	4300.6	MOp
5750	1101.6	4325.9	MOp
5784.3	1082.5	4291.7	MOp
5764.6	1082.5	4316.9	MOp
5779.2	1063.4	4308	MOp
5759.5	1063.4	4333.3	MOp
5793.8	1044.4	4299.1	MOp
5774.1	1044.4	4324.4	MOp
5788.7	1025.3	4315.4	MOp
5769.1	1025.3	4340.7	MOp
5803.3	1006.2	4306.5	MOp
5783.6	1006.2	4331.8	MOp
5798.2	987.2	4322.9	MOp
5778.6	987.2	4348.1	MOp
5812.8	968.1	4313.9	MOp
5793.2	968.1	4339.2	MOp
5807.8	949	4330.3	MOp
5788.1	949	4355.5	MOp
5822.4	930	4321.3	MOp
5802.7	930	4346.6	MOp
5817.3	910.9	4337.7	MOp
5797.6	910.9	4362.9	MOp
5831.9	891.8	4328.8	MOp
5812.2	891.8	4354	MOp
5826.8	872.8	4345.1	MOp
5807.2	872.8	4370.3	MOp
5841.4	853.7	4336.2	MOp
5821.7	853.7	4361.4	MOp
5816.7	834.6	4377.8	MOp
5850.9	815.5	4343.6	MOp
5831.3	815.5	4368.8	MOp
5845.9	796.5	4359.9	MOp
5826.2	796.5	4385.2	MOp
5860.5	777.4	4351	MOp
5840.8	777.4	4376.3	MOp
5855.4	758.3	4367.3	MOp
5835.7	758.3	4392.6	MOp
5870	739.3	4358.4	MOp
5850.3	739.3	4383.7	MOp
5864.9	720.2	4374.8	MOp
5845.3	720.2	4400	MOp
5879.5	701.1	4365.8	MOp
5859.8	701.1	4391.1	MOp
5874.4	682.1	4382.2	MOp
5854.8	682.1	4407.4	MOp
5889	663	4373.3	MOp
5869.4	663	4398.5	MOp
5884	643.9	4389.6	MOp
5864.3	643.9	4414.8	MOp
5898.6	624.9	4380.7	MOp
5878.9	624.9	4405.9	MOp
5893.5	605.8	4397	MOp
5873.8	605.8	4422.3	MOp
5908.1	586.7	4388.1	MOp
5888.4	586.7	4413.3	MOp
5903	567.7	4404.4	MOp
5883.4	567.7	4429.7	MOp
5917.6	548.6	4395.5	MOp
5897.9	548.6	4420.8	MOp
5912.5	529.5	4411.8	MOp
5892.9	529.5	4437.1	MOp
5927.1	510.5	4402.9	MOp
5907.5	510.5	4428.2	MOp
5922.1	491.4	4419.2	MOp
5902.4	491.4	4444.5	MOp
5936.6	472.3	4410.3	MOp
5931.6	453.3	4426.7	MOp
5911.9	453.3	4451.9	MOp
5946.2	434.2	4417.7	MOp
5926.5	434.2	4443	MOp
