ccf_ap	ccf_dv	ccf_lr	allen_ontology
7976.7	5102.1	3458.3	SNr
8006.7	5102.1	3447.3	SNr
7959.9	5082.8	3458.9	SNr
7989.9	5082.8	3447.9	SNr
7973.1	5063.5	3448.5	SNr
8003.2	5063.5	3437.6	SNr
7956.3	5044.2	3449.1	SNr
7986.4	5044.2	3438.2	SNr
7969.6	5024.8	3438.8	SNr
7999.7	5024.8	3427.9	SNr
7952.8	5005.5	3439.4	SNr
7966	4986.2	3429.1	SNr
7996.1	4986.2	3418.1	SNr
7949.2	4966.9	3429.7	SNr
7979.3	4966.9	3418.7	SNr
7962.5	4947.6	3419.4	SNr
7992.6	4947.6	3408.4	SNr
7945.7	4928.3	3420	SNr
7975.8	4928.3	3409	SNr
7959	4908.9	3409.6	SNr
7989	4908.9	3398.7	SNr
7942.2	4889.6	3410.2	SNr
7972.2	4889.6	3399.3	SNr
7955.4	4870.3	3399.9	SNr
7985.5	4870.3	3389	SNr
7938.6	4851	3400.5	SNr
7968.7	4851	3389.6	SNr
7951.9	4831.7	3390.2	SNr
7981.9	4831.7	3379.2	SNr
7935.1	4812.3	3390.8	SNr
7965.1	4812.3	3379.8	SNr
7948.3	4793	3380.4	SNr
7978.4	4793	3369.5	SNr
7931.5	4773.7	3381	SNr
7961.6	4773.7	3370.1	SNr
7944.8	4754.4	3370.7	SNr
7974.9	4754.4	3359.8	SNr
7928	4735.1	3371.3	SNr
7958.1	4735.1	3360.4	SNr
7941.3	4715.7	3361	SNr
7971.3	4715.7	3350	SNr
7924.5	4696.4	3361.6	ZI
7954.5	4696.4	3350.6	ZI
7937.7	4677.1	3351.3	ZI
7967.8	4677.1	3340.3	ZI
7920.9	4657.8	3351.9	ZI
7951	4657.8	3340.9	ZI
7964.2	4638.5	3330.6	ZI
7917.4	4619.2	3342.1	ZI
7947.4	4619.2	3331.2	ZI
7930.6	4599.8	3331.8	ZI
7960.7	4599.8	3320.9	ZI
7913.8	4580.5	3332.4	ZI
7943.9	4580.5	3321.5	ZI
7927.1	4561.2	3322.1	ZI
7957.2	4561.2	3311.1	ZI
7910.3	4541.9	3322.7	ZI
7940.4	4541.9	3311.7	ZI
7923.6	4522.6	3312.3	ZI
7953.6	4522.6	3301.4	ZI
7906.7	4503.2	3313	ZI
7936.8	4503.2	3302	ZI
7920	4483.9	3302.6	ZI
7950.1	4483.9	3291.7	ZI
7903.2	4464.6	3303.2	ZI
7933.3	4464.6	3292.3	ZI
7916.5	4445.3	3292.9	ZI
7946.5	4445.3	3281.9	ZI
7899.7	4426	3293.5	ZI
7929.7	4426	3282.5	ZI
7912.9	4406.7	3283.2	ZI
7943	4406.7	3272.2	ZI
7896.1	4387.3	3283.8	ZI
7926.2	4387.3	3272.8	ZI
7909.4	4368	3273.4	ZI
7939.5	4368	3262.5	ZI
7892.6	4348.7	3274	ZI
