session,trial_id,choice_left,decision_time_ms,signed_contrast,random_seed
hoferlab | SWC_061 | 2020-11-23,232,0,838.9366266376328,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,234,0,597.1367866115997,0.0,30
hoferlab | SWC_061 | 2020-11-23,238,1,792.5135065586346,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,242,1,103.42697650662558,0.0,30
hoferlab | SWC_061 | 2020-11-23,243,0,141.99370648861986,0.0,30
hoferlab | SWC_061 | 2020-11-23,244,0,1026.7587064722647,0.0,30
hoferlab | SWC_061 | 2020-11-23,247,1,214.31559643679066,-0.125,30
hoferlab | SWC_061 | 2020-11-23,248,1,1156.6655164162967,0.0,30
hoferlab | SWC_061 | 2020-11-23,250,1,2739.927266386985,0.0,30
hoferlab | SWC_061 | 2020-11-23,258,1,2557.884276285904,0.0,30
hoferlab | SWC_061 | 2020-11-23,263,1,2582.3460662070374,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,266,0,2535.236326157701,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,267,0,290.4412661425795,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,269,0,843.2397661147206,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,270,0,404.1697861002831,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,275,1,236.93829602734695,-0.125,30
hoferlab | SWC_061 | 2020-11-23,276,0,322.9732360127855,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,277,0,483.47328600129913,0.0,30
hoferlab | SWC_061 | 2020-11-23,286,0,524.145345881152,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,289,0,556.0321358436795,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,292,0,1443.253875765322,0.0,30
hoferlab | SWC_061 | 2020-11-23,294,0,3673.218995721527,0.0,30
hoferlab | SWC_061 | 2020-11-23,296,0,242.12750569563468,-0.125,30
hoferlab | SWC_061 | 2020-11-23,297,0,218.29419568257435,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,298,0,816.0257856713997,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,302,0,443.38595561475813,0.0625,30
hoferlab | SWC_061 | 2020-11-23,304,0,432.01434558591245,0.0,30
hoferlab | SWC_061 | 2020-11-23,305,0,369.6410655695672,0.0,30
hoferlab | SWC_061 | 2020-11-23,306,0,174.98789554861105,-1.0,30
hoferlab | SWC_061 | 2020-11-23,311,1,151.71971548443253,1.0,30
hoferlab | SWC_061 | 2020-11-23,312,1,608.2546654708949,0.0,30
hoferlab | SWC_061 | 2020-11-23,317,1,595.309825404911,-0.125,30
hoferlab | SWC_061 | 2020-11-23,318,1,655.4782853900178,0.0,30
hoferlab | SWC_061 | 2020-11-23,326,1,270.50031525823215,-0.125,30
hoferlab | SWC_061 | 2020-11-23,328,1,456.3836052316219,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,331,1,632.4420651869787,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,334,0,1392.3589151490887,0.0,30
hoferlab | SWC_061 | 2020-11-23,335,1,2654.338875126996,0.0,30
hoferlab | SWC_061 | 2020-11-23,336,0,751.1206951098757,0.0,30
hoferlab | SWC_061 | 2020-11-23,342,1,362.3575150184024,0.0,30
hoferlab | SWC_061 | 2020-11-23,344,1,454.814324988547,0.0625,30
hoferlab | SWC_061 | 2020-11-23,350,0,2652.497904900656,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,351,0,546.7629748736726,0.0625,30
hoferlab | SWC_061 | 2020-11-23,352,0,373.41140484227253,0.125,30
hoferlab | SWC_061 | 2020-11-23,355,0,214.27486478296487,0.25,30
hoferlab | SWC_061 | 2020-11-23,356,0,2635.0799047593227,0.0625,30
hoferlab | SWC_061 | 2020-11-23,365,1,538.6152846199366,0.0,30
hoferlab | SWC_061 | 2020-11-23,366,1,125.64371458779533,1.0,30
hoferlab | SWC_061 | 2020-11-23,371,1,242.1337745290657,0.0,30
hoferlab | SWC_061 | 2020-11-23,378,1,215.33249441586122,0.125,30
hoferlab | SWC_061 | 2020-11-23,379,1,1130.63909440325,-0.125,30
hoferlab | SWC_061 | 2020-11-23,386,1,557.3944442962784,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,387,1,581.9528442777937,0.0,30
hoferlab | SWC_061 | 2020-11-23,399,1,219.56316411819898,0.0625,30
hoferlab | SWC_061 | 2020-11-23,400,1,280.3065441000854,0.125,30
hoferlab | SWC_061 | 2020-11-23,404,1,1936.2884740426125,0.0,30
hoferlab | SWC_061 | 2020-11-23,405,1,149.4101540270094,0.0,30
hoferlab | SWC_061 | 2020-11-23,407,1,3601.350163984307,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,412,1,1548.8738139106317,0.0,30
hoferlab | SWC_061 | 2020-11-23,414,1,369.2872138774419,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,418,0,209.747433800203,-0.25,30
hoferlab | SWC_061 | 2020-11-23,425,0,811.5908637164466,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,426,0,204.13935370288527,-0.25,30
hoferlab | SWC_061 | 2020-11-23,428,1,176.61606367278182,1.0,30
hoferlab | SWC_061 | 2020-11-23,429,0,853.1961036608209,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,432,0,307.10957361930014,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,434,1,218.05453359047533,0.25,30
hoferlab | SWC_061 | 2020-11-23,437,1,151.7079635477785,1.0,30
hoferlab | SWC_061 | 2020-11-23,441,0,146.0581035003088,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,442,0,356.7248134854708,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,449,0,209.48842336838425,-1.0,30
hoferlab | SWC_061 | 2020-11-23,456,0,211.25045327744374,0.0,30
hoferlab | SWC_061 | 2020-11-23,457,1,283.96216326109425,0.0625,30
hoferlab | SWC_061 | 2020-11-23,461,1,333.3071832093992,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,464,1,188.31070313626697,-0.25,30
hoferlab | SWC_061 | 2020-11-23,471,0,708.5126730166849,0.0625,30
hoferlab | SWC_061 | 2020-11-23,472,0,171.48784299524777,0.0625,30
hoferlab | SWC_061 | 2020-11-23,473,1,2448.4328729708977,-0.125,30
hoferlab | SWC_061 | 2020-11-23,474,1,2147.157832949688,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,478,0,1697.307252527935,0.0625,30
hoferlab | SWC_061 | 2020-11-23,481,1,143.7883521166441,1.0,30
hoferlab | SWC_061 | 2020-11-23,482,0,2406.130062084685,0.0625,30
hoferlab | SWC_061 | 2020-11-23,484,1,255.76518205161847,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,485,1,205.26364203715275,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,488,1,669.3887619921952,-0.125,30
hoferlab | SWC_061 | 2020-11-23,490,0,827.4421919572887,0.0,30
hoferlab | SWC_061 | 2020-11-23,491,1,285.4937719416739,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,493,0,269.4473019109864,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,500,0,177.3658018137212,-1.0,30
hoferlab | SWC_061 | 2020-11-23,502,0,136.38422177336906,-0.125,30
hoferlab | SWC_061 | 2020-11-23,503,0,143.8643517581113,-1.0,30
hoferlab | SWC_061 | 2020-11-23,509,1,1056.2045016622505,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,515,0,329.8664015751456,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,518,1,360.77650153356444,0.0,30
hoferlab | SWC_061 | 2020-11-23,520,0,455.71336150396746,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,522,1,185.853551436594,-0.125,30
hoferlab | SWC_061 | 2020-11-23,524,0,138.53517140751137,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,525,0,196.08533139171413,0.0,30
hoferlab | SWC_061 | 2020-11-23,528,0,240.2369613537303,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,531,0,189.9121613096213,0.0,30
hoferlab | SWC_061 | 2020-11-23,533,0,1752.8355012727843,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,534,0,313.8355512596718,0.0,30
hoferlab | SWC_061 | 2020-11-23,535,0,1481.1673512458583,0.0,30
hoferlab | SWC_061 | 2020-11-23,537,0,3404.2691012100477,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,539,0,1928.590741178141,0.0625,30
hoferlab | SWC_061 | 2020-11-23,541,0,358.8609411513062,0.0,30
hoferlab | SWC_061 | 2020-11-23,542,0,687.7343011346966,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,543,0,206.527661122891,0.0,30
hoferlab | SWC_061 | 2020-11-23,548,1,1394.087861056505,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,557,0,618.148160934652,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,559,0,197.99479090761452,0.0,30
hoferlab | SWC_061 | 2020-11-23,561,1,153.45663087964567,0.0,30
hoferlab | SWC_061 | 2020-11-23,562,1,164.94658086867275,-0.125,30
hoferlab | SWC_061 | 2020-11-23,563,1,238.2050308538055,0.0,30
hoferlab | SWC_061 | 2020-11-23,564,1,832.108410829278,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,565,0,2912.330150804337,0.0625,30
hoferlab | SWC_061 | 2020-11-23,567,0,312.29351075808154,0.0625,30
hoferlab | SWC_061 | 2020-11-23,571,1,715.1371006989393,0.0,30
hoferlab | SWC_061 | 2020-11-23,572,0,2119.677170665909,0.0,30
hoferlab | SWC_061 | 2020-11-23,574,1,456.69728063239745,0.0,30
hoferlab | SWC_061 | 2020-11-23,577,1,231.96900057291714,0.0,30
hoferlab | SWC_061 | 2020-11-23,585,1,226.35428046669404,0.0,30
hoferlab | SWC_061 | 2020-11-23,586,1,1800.4077404079908,0.0,30
hoferlab | SWC_061 | 2020-11-23,588,1,150.93950037362447,1.0,30
hoferlab | SWC_061 | 2020-11-23,591,1,381.34137030374404,0.0,30
hoferlab | SWC_061 | 2020-11-23,592,1,203.53472029137265,-0.125,30
hoferlab | SWC_061 | 2020-11-23,594,1,1379.386480251469,0.0,30
hoferlab | SWC_061 | 2020-11-23,595,1,203.05663023782472,0.0625,30
hoferlab | SWC_061 | 2020-11-23,598,1,441.23495020267,-0.125,30
hoferlab | SWC_061 | 2020-11-23,600,1,2176.325150162029,-0.125,30
hoferlab | SWC_061 | 2020-11-23,601,0,2520.795100140276,0.0,30
hoferlab | SWC_061 | 2020-11-23,604,0,1144.3187300601494,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,608,0,1785.8156499687539,0.0625,30
hoferlab | SWC_061 | 2020-11-23,610,1,171.65572994053946,-0.125,30
hoferlab | SWC_061 | 2020-11-23,611,1,1087.9624599183444,0.0,30
hoferlab | SWC_061 | 2020-11-23,614,1,186.72587987657607,1.0,30
hoferlab | SWC_061 | 2020-11-23,616,0,142.5291698537876,0.125,30
hoferlab | SWC_061 | 2020-11-23,620,0,449.62764980118664,0.125,30
hoferlab | SWC_061 | 2020-11-23,623,1,193.9777797579154,1.0,30
hoferlab | SWC_061 | 2020-11-23,630,1,2581.69695942388,0.0625,30
hoferlab | SWC_061 | 2020-11-23,637,0,1347.0471993241517,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,641,1,479.41405926076186,0.0,30
hoferlab | SWC_061 | 2020-11-23,642,0,1167.1658592449603,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,643,1,267.222469231001,0.0,30
hoferlab | SWC_061 | 2020-11-23,644,1,1197.2208092156507,0.0,30
hoferlab | SWC_061 | 2020-11-23,647,1,209.24102917661003,0.0625,30
hoferlab | SWC_061 | 2020-11-23,654,1,444.0194990825148,0.0,30
hoferlab | SWC_061 | 2020-11-23,656,0,1622.7963290552907,0.0,30
hoferlab | SWC_061 | 2020-11-23,660,0,718.934738993994,0.0625,30
hoferlab | SWC_061 | 2020-11-23,663,0,301.2015589351904,-0.125,30
hoferlab | SWC_061 | 2020-11-23,665,1,2478.326618906067,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,666,1,1841.9402987710782,0.0,30
hoferlab | SWC_061 | 2020-11-23,675,0,322.0524685816599,-0.0625,30
hoferlab | SWC_061 | 2020-11-23,676,0,210.88248856949576,-1.0,30
hoferlab | SWC_061 | 2020-11-23,678,0,1533.6675485427804,0.0,30
hoferlab | SWC_061 | 2020-11-23,681,1,271.85112850156656,0.0625,30
mrsicflogellab | SWC_038 | 2020-08-01,1,0,2124.118590073749,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,7,0,540.3112801829195,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,8,0,173.42134020796607,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,13,0,394.66587031765243,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,14,0,508.16423033450064,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,18,1,214.65608042086615,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,20,0,339.76863048235373,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,26,0,156.69977056938933,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,27,0,652.3371705958425,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,31,0,3621.8357506842267,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,32,0,501.66342071440795,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,33,0,919.8484807334921,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,35,0,2084.344290786703,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,37,0,1210.0853108179876,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,38,0,141.77779083149744,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,39,1,224.71708085095088,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,41,1,2081.092880886615,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,45,1,208.81569097167585,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,51,1,426.3116410606358,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,59,1,226.24026117779295,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,62,1,1670.1104212652922,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,67,1,560.6522813785659,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,68,0,318.08497139002156,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,70,0,343.98839141908866,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,71,0,569.2975514419913,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,72,0,398.75346146220636,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,75,0,342.16524150758687,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,76,0,240.07936152406728,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,77,1,495.2136815504673,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,82,0,260.0271916340944,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,87,0,94.67481171566305,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,88,1,234.8148517367008,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,105,0,222.89480203528456,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,121,0,281.03607230639227,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,130,0,302.30086248889165,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,131,0,770.8975725173559,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,132,0,294.8392925329699,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,133,1,377.5784525588506,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,134,1,769.4543725760923,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,135,1,771.886852597504,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,141,0,909.3413226921712,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,142,0,96.17536270957316,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,143,1,344.92136272638163,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,144,1,288.4664527429095,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,145,1,172.77047276138546,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,146,0,588.7232027855589,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,149,1,452.0866128275429,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,152,1,192.67585287616384,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,154,1,180.90014290601175,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,157,0,1241.5225529508689,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,158,0,255.41696297113958,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,160,0,97.95603300460698,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,162,0,799.0404430400986,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,163,1,2247.5262730765735,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,164,0,3381.0872231096027,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,168,1,251.83245318430636,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,169,1,2282.5248832062925,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,170,1,199.71920322382175,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,174,0,440.31933328415107,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,177,0,96.9068133347264,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,178,0,1703.719513360511,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,186,1,183.8521534866686,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,188,1,182.6415335215188,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,191,1,309.8499935651944,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,196,1,422.4584736439283,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,199,1,257.9002836887412,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,204,1,257.07715378484863,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,207,1,81.90058382638199,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,209,0,1404.7173038586607,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,215,0,540.735883960906,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,217,0,2563.6992740030564,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,221,1,235.749484073267,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,222,0,1535.1469140930476,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,225,1,905.5547141811076,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,236,1,2993.360124363562,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,238,0,1151.7185143895858,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,239,0,388.99927440661486,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,240,0,1642.1286044287626,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,241,1,361.9260844452583,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,242,1,1047.8787044669389,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,243,1,257.7828444871102,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,256,1,352.3250547132193,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,257,1,176.79930472399974,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,258,1,352.19934474253023,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,266,1,200.73797488657874,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,267,1,1273.7630349026858,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,271,1,252.18655498429143,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,273,0,1825.6666150200545,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,277,0,1187.2541050856853,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,278,0,269.6325551016798,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,281,1,604.3260551546155,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,285,1,307.9387552143089,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,287,1,140.39216524679432,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,290,0,91.51222528635117,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,291,1,161.39467530138063,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,292,1,205.3523253186995,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,298,1,112.01159539473338,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,304,0,291.377755507483,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,306,1,108.46857554270173,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,308,1,155.02031557912233,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,346,0,107.41439622756843,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,361,1,200.74073651971958,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,362,1,154.6867565375578,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,364,0,104.7858865777016,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,366,0,161.03434662250038,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,369,0,674.9811566896824,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,372,1,84.06558673914333,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,373,1,249.13957675130405,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,375,1,159.58807679317033,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,377,0,258.8497768288107,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,379,1,182.22996686404258,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,381,1,174.18593690126727,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,382,1,528.1400169187691,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,383,1,221.35431693800456,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,385,1,202.6317069698962,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,386,1,230.43612698279503,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,390,1,228.5435370408777,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,395,0,102.46473711276849,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,399,0,3183.6523672213843,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,405,1,163.98685730382567,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,407,1,211.53270733066165,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,410,0,255.39699737282717,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,411,1,301.4010973979566,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,412,1,1956.5854574357218,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,414,0,1380.8905474656967,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,416,1,1089.8723275063276,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,418,1,209.46402753725124,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,419,1,2385.0248375597403,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,424,1,2557.151747682383,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,425,0,125.42108769639526,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,426,1,524.3344277096185,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,435,0,533.4823679445435,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,439,0,338.99751800709055,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,460,0,122.89830836289184,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,461,1,113.19262838196664,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,462,0,543.0460183997639,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,465,0,996.891108442469,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,466,1,211.64859846385298,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,474,1,360.96825865024584,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,482,0,245.7569187899935,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,483,1,151.84271880525557,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,485,1,158.92778884744985,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,486,1,495.93705886354655,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,488,1,1206.389518906235,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,490,0,237.43464894005228,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,491,1,214.33560895911796,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,495,1,1435.9773890191718,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,497,1,175.1649190568969,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,499,1,334.13829908658954,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,502,1,635.2600691570842,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,505,1,884.9669192291003,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,507,1,2096.3946792858223,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,508,1,1479.0738593137576,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,528,0,84.96956963381308,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,532,1,998.0906297037109,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,549,0,286.44146046690366,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,550,1,286.4715004830032,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,551,0,171.4841004959453,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,552,1,95.86822051687705,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,553,0,503.83499053168634,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,560,0,234.25195065692606,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,561,1,194.10361067366466,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,562,0,2132.901230695552,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,563,1,249.14704072489258,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,564,1,153.84867073680653,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,565,1,163.06882075150497,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,566,0,1460.188810771342,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,567,1,246.06549079089746,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,569,1,916.2639208252585,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,574,1,234.76170089634252,1.0,2
mrsicflogellab | SWC_038 | 2020-08-01,577,1,291.36346094219334,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,579,1,159.32754097002544,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,584,1,182.78943104678547,0.25,2
mrsicflogellab | SWC_038 | 2020-08-01,586,1,218.22214107987747,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,587,0,330.02550109540607,0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,589,1,258.55727114185356,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,592,1,270.47647120161855,0.0,2
mrsicflogellab | SWC_038 | 2020-08-01,594,0,331.60246122815806,-0.125,2
mrsicflogellab | SWC_038 | 2020-08-01,597,1,280.8992512855184,-0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,604,0,1079.271921417785,0.0625,2
mrsicflogellab | SWC_038 | 2020-08-01,615,1,360.34668161619265,0.125,2
