source,source_bits,target,target_bits,count,probability,n_common_networks,choice,responsiveness,pliancy,a,v,t,z,ddm_0,ddm_1,ddm_2,ddm_3
2,[0010],5,[0101],11,0.008487654320987654,169,-42.29561223552354,4.438402940139564,4.21892472437984,-6.545222459608421,-47.04358720140193,-15.556937117325472,-0.9666697553804658,-6.545222459608421,-47.04358720140193,-15.556937117325472,-0.9666697553804658
2,[0010],6,[0110],55,0.04243827160493827,96,-16.927349259992454,11.621252807400385,6.034016712348223,-8.075595869841983,-18.2226678880753,-15.94286862219604,0.9045127966008277,-8.075595869841983,-18.2226678880753,-15.94286862219604,0.9045127966008277
2,[0010],11,[1011],78,0.06018518518518518,124,-2.0753561648867147,24.71190028839832,14.119385749072348,-12.185353298063156,-1.877512784772755,-29.544646118020957,4.115469370721098,-12.185353298063156,-1.877512784772755,-29.544646118020957,4.115469370721098
2,[0010],1,[0001],37,0.02854938271604938,142,-27.595793044037862,-5.446197047152108,0.5590868898406194,1.3674423974043157,-31.112424827898757,-3.0654611931502607,-1.4372047387828881,1.3674423974043157,-31.112424827898757,-3.0654611931502607,-1.4372047387828881
2,[0010],0,[0000],149,0.11496913580246913,177,-8.188141947635838,-36.013898272582665,-44.00851881562593,4.813065564300249,-6.996765285906895,59.62637034488981,-12.23236823845331,4.813065564300249,-6.996765285906895,59.62637034488981,-12.23236823845331
2,[0010],15,[1111],26,0.020061728395061727,136,-16.02734906901488,33.83225746487922,17.3070708945287,-18.389932287627452,-16.859298612663487,-40.40636656776609,4.581558677623669,-18.389932287627452,-16.859298612663487,-40.40636656776609,4.581558677623669
2,[0010],14,[1110],15,0.011574074074074073,120,-5.808703958041148,27.047866871510003,10.226210243189142,-15.95283257235782,-5.264996163412741,-28.054183620173887,3.0998789422159883,-15.95283257235782,-5.264996163412741,-28.054183620173887,3.0998789422159883
2,[0010],4,[0100],12,0.009259259259259259,169,-32.49473969381927,-5.990702604748188,-5.1651953913659145,-2.1898118194381784,-35.615136066324354,1.7719318172781016,-3.1629858239147564,-2.1898118194381784,-35.615136066324354,1.7719318172781016,-3.1629858239147564
2,[0010],8,[1000],3,0.0023148148148148147,169,6.227088551513475,2.561445367991235,-4.096797818732819,-3.055549986857712,7.696015695618607,2.5465435443734714,-0.5559622357765538,-3.055549986857712,7.696015695618607,2.5465435443734714,-0.5559622357765538
9,[1001],11,[1011],77,0.2916666666666667,100,11.078678478411843,12.595008061285455,7.077460484203973,-4.386252945990826,12.749280805732596,-11.654091313879356,2.4760829830425424,-4.386252945990826,12.749280805732596,-11.654091313879356,2.4760829830425424
9,[1001],13,[1101],18,0.06818181818181818,109,-12.63334558962323,10.978848027786126,4.1119589786368085,-7.952813042560058,-13.757708543819728,-13.127089038992187,0.5708420878479351,-7.952813042560058,-13.757708543819728,-13.127089038992187,0.5708420878479351
9,[1001],15,[1111],24,0.09090909090909091,123,-2.080832155346302,20.97988544840801,9.675747765680548,-11.312918861783269,-1.334917823180846,-22.83536626825497,2.9806943410801017,-11.312918861783269,-1.334917823180846,-22.83536626825497,2.9806943410801017
9,[1001],8,[1000],19,0.07196969696969698,144,19.714686773199062,-10.056432591419224,-11.78554847460946,4.009085579008101,22.372883659419614,20.4538553740133,-2.2118267486206333,4.009085579008101,22.372883659419614,20.4538553740133,-2.2118267486206333
9,[1001],10,[1010],10,0.03787878787878788,144,26.12388550222942,5.451730597039553,-1.790785095255806,-1.7470949731846979,30.09644437498355,3.287466874821181,1.0947941228899825,-1.7470949731846979,30.09644437498355,3.287466874821181,1.0947941228899825
9,[1001],0,[0000],2,0.007575757575757576,146,6.262857420300902,-48.327597408355516,-53.00079658467483,11.978714779778482,8.796410129905246,78.93041475208825,-13.919222872735059,11.978714779778482,8.796410129905246,78.93041475208825,-13.919222872735059
9,[1001],3,[0011],2,0.007575757575757576,75,-0.2523371979582736,-3.8686757494287143,2.643178560309975,3.7883378212877377,-0.5830687597825288,0.9063175520389966,0.3227133590903253,3.7883378212877377,-0.5830687597825288,0.9063175520389966,0.3227133590903253
9,[1001],1,[0001],4,0.015151515151515152,112,-14.157398210222336,-16.543071962417727,-6.703478087794668,7.8289838225347115,-16.734405042374345,14.267453727253539,-2.8091081165654477,7.8289838225347115,-16.734405042374345,14.267453727253539,-2.8091081165654477
9,[1001],2,[0010],1,0.003787878787878788,110,13.283780298629889,-12.115637762557586,-6.9468875229902185,7.477624231849502,14.47063307599413,16.4497002807144,-1.4181202623572942,7.477624231849502,14.47063307599413,16.4497002807144,-1.4181202623572942
9,[1001],5,[0101],1,0.003787878787878788,141,-27.31162362518214,-7.745327439302534,-2.7736226393307377,0.9661212056435122,-30.540279072238608,2.1200916487407335,-2.339022381691085,0.9661212056435122,-30.540279072238608,2.1200916487407335,-2.339022381691085
9,[1001],4,[0100],1,0.003787878787878788,144,-18.77274525513973,-18.305921478660345,-13.436526722433506,5.207403455762113,-20.89864744702912,19.27743399964617,-4.739925986044503,5.207403455762113,-20.89864744702912,19.27743399964617,-4.739925986044503
13,[1101],15,[1111],130,0.15063731170336037,152,11.93646884340011,9.822391174910853,5.165101900489766,-3.515959201036307,13.677429879877401,-8.888048866487015,2.2028631801930105,-3.515959201036307,13.677429879877401,-8.888048866487015,2.2028631801930105
13,[1101],9,[1001],7,0.008111239860950173,109,12.63334558962323,-10.978848027786126,-4.1119589786368085,7.952813042560058,13.757708543819728,13.127089038992187,-0.5708420878479351,7.952813042560058,13.757708543819728,13.127089038992187,-0.5708420878479351
13,[1101],8,[1000],1,0.0011587485515643105,202,32.70139926571056,-22.11624406292055,-16.34659563974842,13.06699943583888,36.11012920757787,35.182654224926665,-2.8164906640782754,13.06699943583888,36.11012920757787,35.182654224926665,-2.8164906640782754
13,[1101],4,[0100],2,0.002317497103128621,202,-3.3803315345900176,-30.13096377801143,-17.865002080759467,14.25460305056557,-4.586856498819631,34.46385323566891,-5.586482356573987,14.25460305056557,-4.586856498819631,34.46385323566891,-5.586482356573987
13,[1101],12,[1100],24,0.027809965237543453,193,13.141645765146226,-6.479263774279146,-6.6193315192018884,3.000641548449393,14.610222193028621,12.5298740564204,-1.0919740642649087,3.000641548449393,14.610222193028621,12.5298740564204,-1.0919740642649087
13,[1101],5,[0101],13,0.015063731170336037,190,-14.184226767090617,-17.897334247772722,-7.375398280123872,8.355047092764849,-16.584632076354552,15.187476092066216,-3.078767484575155,8.355047092764849,-16.584632076354552,15.187476092066216,-3.078767484575155
13,[1101],14,[1110],12,0.013904982618771726,177,24.02811202836657,5.310514696783945,-0.4946893664875407,-1.7080059808403396,27.19140407463701,2.3098097504995407,1.402857239189129,-1.7080059808403396,27.19140407463701,2.3098097504995407,1.402857239189129
13,[1101],11,[1011],10,0.011587485515643106,98,25.04828865048388,-0.037124743338795674,1.5130037337614617,3.9151364006546965,27.446947734091523,4.137692828544909,1.6719205429601876,3.9151364006546965,27.446947734091523,4.137692828544909,1.6719205429601876
13,[1101],0,[0000],1,0.0011587485515643105,202,19.790585004206662,-62.6546262930476,-59.31773589010342,21.191415218910656,23.177698912515748,95.9621144170026,-15.188991422900742,21.191415218910656,23.177698912515748,95.9621144170026,-15.188991422900742
13,[1101],7,[0111],4,0.004634994206257242,99,-0.25330452259349484,-6.255175918994987,0.33488326651193123,4.493372852579201,-1.2652046445865979,3.5359030626225207,-0.2503246926670348,4.493372852579201,-1.2652046445865979,3.5359030626225207,-0.2503246926670348
13,[1101],1,[0001],1,0.0011587485515643105,109,-1.5089950823325493,-28.440672422018864,-11.038795711940278,16.723355504803276,-3.374469270025267,27.96021797262739,-3.6662653111983907,16.723355504803276,-3.374469270025267,27.96021797262739,-3.6662653111983907
10,[1010],15,[1111],91,0.058146964856230034,193,-29.149798047267197,15.770778875970581,11.61502192137808,-9.396956463812138,-32.29072143503708,-26.73889217315082,1.7971451293534797,-9.396956463812138,-32.29072143503708,-26.73889217315082,1.7971451293534797
10,[1010],11,[1011],147,0.0939297124600639,149,-14.570195880365725,5.881890059075473,7.902750268928878,-2.4342870580979143,-16.71001623405355,-13.918587165038893,1.3436565394246505,-2.4342870580979143,-16.71001623405355,-13.918587165038893,1.3436565394246505
10,[1010],14,[1110],135,0.08626198083067092,203,-17.637762820796187,10.115437932420832,5.247999275027475,-7.292140967476048,-19.30160128553825,-14.67890103598613,0.7374907011346763,-7.292140967476048,-19.30160128553825,-14.67890103598613,0.7374907011346763
10,[1010],8,[1000],20,0.012779552715654952,267,-6.665959527589205,-15.628835592588462,-9.933171481715082,6.492782028212877,-7.614983171436993,17.250483850341464,-3.2896577923898853,6.492782028212877,-7.614983171436993,17.250483850341464,-3.2896577923898853
10,[1010],2,[0010],51,0.03258785942492013,172,-11.75840640708638,-17.619282362032344,-5.709781963254569,8.9214353521671,-14.156120478893477,14.042952068486482,-2.6353789651639508,8.9214353521671,-14.156120478893477,14.042952068486482,-2.6353789651639508
10,[1010],6,[0110],10,0.006389776357827476,122,-29.866385570906186,-5.301702374057728,1.4194618603136997,0.46145715848584906,-33.463243715119944,-3.358862632301562,-1.5300261925177785,0.46145715848584906,-33.463243715119944,-3.358862632301562,-1.5300261925177785
10,[1010],0,[0000],6,0.0038338658146964857,272,-21.339043921882837,-55.468664434571934,-51.71362559914185,14.46367710954328,-22.458840339561657,76.00478126623268,-15.44110049015031,14.46367710954328,-22.458840339561657,76.00478126623268,-15.44110049015031
10,[1010],3,[0011],10,0.006389776357827476,105,-26.94386366487892,-9.625493604822399,3.609913691177871,5.148535266998341,-30.989387700571942,-3.5006161336486588,-0.8410374172720494,5.148535266998341,-30.989387700571942,-3.5006161336486588,-0.8410374172720494
10,[1010],12,[1100],5,0.003194888178913738,225,-28.176956191371204,-0.8022612623910557,-0.37089504824484276,-2.9654484757429542,-31.531531052094703,-5.3875550035513395,-1.6579471523123706,-2.9654484757429542,-31.531531052094703,-5.3875550035513395,-1.6579471523123706
10,[1010],7,[0111],9,0.005750798722044728,150,-40.69578491045935,-0.23168873742328633,7.150924150772465,-1.288398877160385,-45.80369364643946,-14.644131052946278,-0.516654746999743,-1.288398877160385,-45.80369364643946,-14.644131052946278,-0.516654746999743
10,[1010],9,[1001],4,0.0025559105431309905,144,-26.12388550222942,-5.451730597039553,1.790785095255806,1.7470949731846979,-30.09644437498355,-3.287466874821181,-1.0947941228899825,1.7470949731846979,-30.09644437498355,-3.287466874821181,-1.0947941228899825
10,[1010],5,[0101],2,0.0012779552715654952,253,-55.98817472765091,-12.913653783369359,-1.1803582726647925,2.5555983124403774,-63.3474331479122,-2.101305665161773,-3.6669028421204617,2.5555983124403774,-63.3474331479122,-2.101305665161773,-3.6669028421204617
3,[0011],7,[0111],444,0.2804801010739103,101,-15.470057808784745,9.580859786324535,4.845942619802036,-7.003904801345336,-16.586315451100837,-13.616294180016302,0.6427149904102436,-7.003904801345336,-16.586315451100837,-13.616294180016302,0.6427149904102436
3,[0011],11,[1011],370,0.2337334175615919,96,12.068187126505041,16.222928938386644,5.896049368751358,-8.18629186092522,14.294916276824296,-12.876118323837384,2.574349295662595,-8.18629186092522,14.294916276824296,-12.876118323837384,2.574349295662595
3,[0011],15,[1111],89,0.05622236260265319,89,-1.778777054926125,25.080266237239872,9.72110526736153,-14.603422555927168,-0.8067356455651358,-26.08133660116329,3.217654128397573,-14.603422555927168,-0.8067356455651358,-26.08133660116329,3.217654128397573
3,[0011],2,[0010],81,0.051168667087807956,107,13.930369014019943,-8.859625753167409,-9.478705171921836,3.968513925325436,15.845569224775588,16.752408606405496,-1.722028521648156,3.968513925325436,15.845569224775588,16.752408606405496,-1.722028521648156
3,[0011],1,[0001],112,0.07075173720783323,101,-13.356631906948651,-13.776420390422977,-8.305211233845249,4.873733205146933,-15.036345348431436,12.987443582226895,-3.0820930188167903,4.873733205146933,-15.036345348431436,12.987443582226895,-3.0820930188167903
3,[0011],10,[1010],18,0.011370814908401769,105,26.94386366487892,9.625493604822399,-3.609913691177871,-5.148535266998341,30.989387700571942,3.5006161336486588,0.8410374172720494,-5.148535266998341,30.989387700571942,3.5006161336486588,0.8410374172720494
3,[0011],0,[0000],4,0.002526847757422615,109,5.217844654786977,-41.68837634765048,-52.37300184198886,6.637691790330287,8.501949932378482,72.58498106156154,-13.56970902276344,6.637691790330287,8.501949932378482,72.58498106156154,-13.56970902276344
3,[0011],5,[0101],11,0.006948831332912192,106,-28.34342068784968,-4.901209630021358,-4.388158813595612,-2.199807385718672,-31.20243822457447,0.4786742598448177,-2.6637359286954054,-2.199807385718672,-31.20243822457447,0.4786742598448177,-2.6637359286954054
3,[0011],9,[1001],3,0.0018951358180669614,75,0.2523371979582736,3.8686757494287143,-2.643178560309975,-3.7883378212877377,0.5830687597825288,-0.9063175520389966,-0.3227133590903253,-3.7883378212877377,0.5830687597825288,-0.9063175520389966,-0.3227133590903253
3,[0011],8,[1000],1,0.0006317119393556538,101,20.16832462767611,-4.663610061021037,-12.543928381252943,-0.22310001618778763,23.38673499202215,18.188247645727785,-2.071433789941115,-0.22310001618778763,23.38673499202215,18.188247645727785,-2.071433789941115
3,[0011],6,[0110],1,0.0006317119393556538,64,-3.806822874362697,2.32723513301264,-2.9286032966026188,-3.9381812911988927,-3.411755384112572,0.42001255115364633,-1.0397748996268672,-3.9381812911988927,-3.411755384112572,0.42001255115364633,-1.0397748996268672
3,[0011],14,[1110],1,0.0006317119393556538,64,8.278708249144632,19.296470616181754,2.824840652050495,-12.495649147433397,10.771259476230318,-13.88465256142328,1.6380515572221652,-12.495649147433397,10.771259476230318,-13.88465256142328,1.6380515572221652
7,[0111],11,[1011],38,0.031096563011456628,118,26.327359395599743,6.416044971833636,1.3251336332432397,-1.3277591628965202,30.05742023361581,0.031061303994047995,1.842408782756345,-1.3277591628965202,30.05742023361581,0.031061303994047995,1.842408782756345
7,[0111],15,[1111],244,0.19967266775777415,128,13.52162346355608,16.2056639587401,5.063800904648352,-7.81944639861946,15.790159717828775,-11.80244419422321,2.5691311202696485,-7.81944639861946,15.790159717828775,-11.80244419422321,2.5691311202696485
7,[0111],3,[0011],147,0.12029459901800327,101,15.470057808784745,-9.580859786324535,-4.845942619802036,7.003904801345336,16.586315451100837,13.616294180016302,-0.6427149904102436,7.003904801345336,16.586315451100837,13.616294180016302,-0.6427149904102436
7,[0111],5,[0101],51,0.041734860883797055,153,-12.88007813020683,-11.837586486504776,-7.846494544284839,3.940506642572818,-14.468075427581807,12.608822973068815,-3.0682513204298143,3.940506642572818,-14.468075427581807,12.608822973068815,-3.0682513204298143
7,[0111],1,[0001],10,0.008183306055646482,124,1.4417083499083108,-22.55592646481239,-12.277014072597686,11.778965526364164,0.839223298240341,25.880177079381465,-3.6604708064532065,11.778965526364164,0.839223298240341,25.880177079381465,-3.6604708064532065
7,[0111],4,[0100],2,0.0016366612111292963,147,-4.081202843099259,-23.763407292567052,-17.963100531341226,8.184723240462926,-4.662687021513784,30.663801183551406,-5.417580794408843,8.184723240462926,-4.662687021513784,30.663801183551406,-5.417580794408843
7,[0111],6,[0110],3,0.0024549918166939444,93,12.757287762449753,-6.617234115672117,-6.647494131474696,3.5947862166582674,14.491473568000913,12.759710753480931,-1.1292139583355458,3.5947862166582674,14.491473568000913,12.759710753480931,-1.1292139583355458
7,[0111],13,[1101],3,0.0024549918166939444,99,0.25330452259349484,6.255175918994987,-0.33488326651193123,-4.493372852579201,1.2652046445865979,-3.5359030626225207,0.2503246926670348,-4.493372852579201,1.2652046445865979,-3.5359030626225207,0.2503246926670348
7,[0111],2,[0010],1,0.0008183306055646482,129,29.401865690225847,-18.038488281788048,-12.416042797700623,10.71938599606368,32.48442718458894,28.71215321830247,-2.1110280884298196,10.71938599606368,32.48442718458894,28.71215321830247,-2.1110280884298196
7,[0111],14,[1110],3,0.0024549918166939444,105,22.93555309671404,11.702969503792584,-0.256054642714858,-6.300084383462454,26.961634683732644,-3.4872505885596405,1.546762450363486,-6.300084383462454,26.961634683732644,-3.4872505885596405,1.546762450363486
7,[0111],10,[1010],1,0.0008183306055646482,150,40.69578491045935,0.23168873742328633,-7.150924150772465,1.288398877160385,45.80369364643946,14.644131052946278,0.516654746999743,1.288398877160385,45.80369364643946,14.644131052946278,0.516654746999743
15,[1111],11,[1011],120,0.0774693350548741,127,14.233803777074005,-10.045787641330303,-4.128787858946463,7.055223883566044,15.26790659957206,12.467537817029656,-0.714171625337591,7.055223883566044,15.26790659957206,12.467537817029656,-0.714171625337591
15,[1111],7,[0111],126,0.08134280180761781,128,-13.52162346355608,-16.2056639587401,-5.063800904648352,7.81944639861946,-15.790159717828775,11.80244419422321,-2.5691311202696485,7.81944639861946,-15.790159717828775,11.80244419422321,-2.5691311202696485
15,[1111],3,[0011],17,0.010974822466107165,89,1.778777054926125,-25.080266237239872,-9.72110526736153,14.603422555927168,0.8067356455651358,26.08133660116329,-3.217654128397573,14.603422555927168,0.8067356455651358,26.08133660116329,-3.217654128397573
15,[1111],5,[0101],6,0.003873466752743706,190,-26.490812882584745,-28.3796482066688,-12.156063955606639,11.985483589774663,-29.954320823401297,23.801654882534663,-5.253124714539372,11.985483589774663,-29.954320823401297,23.801654882534663,-5.253124714539372
15,[1111],14,[1110],16,0.010329244673983214,160,11.649980999134964,-3.771150955524572,-4.979145976336957,1.4696642889375207,13.17034267494774,9.47182578840478,-0.7232854561414214,1.4696642889375207,13.17034267494774,9.47182578840478,-0.7232854561414214
15,[1111],12,[1100],2,0.0012911555842479018,160,0.4193512417689217,-15.5936443642615,-11.467699369470857,6.252637794889486,0.32817463699061256,20.610314430277825,-3.223974140218953,6.252637794889486,0.32817463699061256,20.610314430277825,-3.223974140218953
15,[1111],10,[1010],5,0.0032278889606197547,193,29.149798047267197,-15.770778875970581,-11.61502192137808,9.396956463812138,32.29072143503708,26.73889217315082,-1.7971451293534797,9.396956463812138,32.29072143503708,26.73889217315082,-1.7971451293534797
15,[1111],13,[1101],16,0.010329244673983214,152,-11.93646884340011,-9.822391174910853,-5.165101900489766,3.515959201036307,-13.677429879877401,8.888048866487015,-2.2028631801930105,3.515959201036307,-13.677429879877401,8.888048866487015,-2.2028631801930105
15,[1111],9,[1001],2,0.0012911555842479018,123,2.080832155346302,-20.97988544840801,-9.675747765680548,11.312918861783269,1.334917823180846,22.83536626825497,-2.9806943410801017,11.312918861783269,1.334917823180846,22.83536626825497,-2.9806943410801017
15,[1111],4,[0100],1,0.0006455777921239509,190,-16.02297589534632,-39.68502184493702,-23.02785681702304,17.21025213445238,-18.719344133038717,42.40967990935232,-7.652066803383974,17.21025213445238,-18.719344133038717,42.40967990935232,-7.652066803383974
15,[1111],6,[0110],1,0.0006455777921239509,105,0.14559249424103982,-20.114623539808846,-10.668542959830223,10.27138781029007,-0.564394394082526,23.056519959841076,-3.3227667838286754,10.27138781029007,-0.564394394082526,23.056519959841076,-3.3227667838286754
